References
,"Schmidt-Kloiber, A. & Hering, D.",2015,"www.freshwaterecology.info - an online tool that unifies, standardises and codifies more than 20,000 European freshwater organisms and their ecological preferences. Ecological Indicators 53: 271-282. doi: 10.1016/j.ecolind.2015.02.007"
,"Schmidt-Kloiber, A. & Hering, D. (eds.)",2024,"www.freshwaterecology.info - the taxa and autecology database for freshwater organisms, version 8.0 (accessed on 09.06.2024)."

"Ecological parameter:","temperature preference (KLIWA)","","",
"Taxagroup: ","Bivalvia","","",
,"Halle, M., Müller, A. & Sundermann, A.",2016,"Ableitung von Temperaturpräferenzen des Makrozoo- benthos für die Entwicklung eines Verfahrens zur Indikation biozönotischer Wirkungen des Klimawandels in Fließgewässern. KLIWA- Berichte, Heft 20 (www.kliwa.de)."
"Taxagroup: ","Ephemeroptera","","",
,"Halle, M., Müller, A. & Sundermann, A.",2016,"Ableitung von Temperaturpräferenzen des Makrozoo- benthos für die Entwicklung eines Verfahrens zur Indikation biozönotischer Wirkungen des Klimawandels in Fließgewässern. KLIWA- Berichte, Heft 20 (www.kliwa.de)."
"Taxagroup: ","Heteroptera","","",
,"Halle, M., Müller, A. & Sundermann, A.",2016,"Ableitung von Temperaturpräferenzen des Makrozoo- benthos für die Entwicklung eines Verfahrens zur Indikation biozönotischer Wirkungen des Klimawandels in Fließgewässern. KLIWA- Berichte, Heft 20 (www.kliwa.de)."
"Taxagroup: ","Odonata","","",
,"Halle, M., Müller, A. & Sundermann, A.",2016,"Ableitung von Temperaturpräferenzen des Makrozoo- benthos für die Entwicklung eines Verfahrens zur Indikation biozönotischer Wirkungen des Klimawandels in Fließgewässern. KLIWA- Berichte, Heft 20 (www.kliwa.de)."
"Taxagroup: ","Plecoptera","","",
,"Halle, M., Müller, A. & Sundermann, A.",2016,"Ableitung von Temperaturpräferenzen des Makrozoo- benthos für die Entwicklung eines Verfahrens zur Indikation biozönotischer Wirkungen des Klimawandels in Fließgewässern. KLIWA- Berichte, Heft 20 (www.kliwa.de)."
"Taxagroup: ","Trichoptera","","",
,"Halle, M., Müller, A. & Sundermann, A.",2016,"Ableitung von Temperaturpräferenzen des Makrozoo- benthos für die Entwicklung eines Verfahrens zur Indikation biozönotischer Wirkungen des Klimawandels in Fließgewässern. KLIWA- Berichte, Heft 20 (www.kliwa.de)."


Taxagroup,Family,Subfamily,Taxon,temperature preference (KLIWA),,,
"Taxagroup","Family","Subfamily","Taxon","focus temp","specificity","Ref"
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Cyrnus cintranus","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Cyrnus crenaticornis","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Cyrnus fennicus","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Cyrnus flavidus","18.35","1.966",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Cyrnus insolutus","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Cyrnus monserrati","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Cyrnus trimaculatus","18.57","1.357",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Holocentropus dubius","16.75","2.823",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Holocentropus insignis","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Holocentropus picicornis","18.78","3.324",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Holocentropus stagnalis","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Holocentropus varangensis","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Neureclipsis bimaculata","19.06","2.025",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia abraracoucix","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia alicatai","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia appennina","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia brevis","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia conjuncta","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia conspersa conspersa","14.59","1.729",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia conspersa keftiu","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia geniculata almoravida","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia geniculata calabrica","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia geniculata corsicana","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia geniculata factiosa","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia geniculata geniculata","13.5","4.192",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia geniculata prealpina","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia inflata","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia intermedia","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia kisbelai","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia kydon","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia laetabilis","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia latissima","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia limosa","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia minima","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia mojkovacensis","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia praestans","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia renetta","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia rizeiensis","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia scruposa","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Plectrocnemia smiljae","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus armeniacus","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus cianficconiae","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus corniger","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus corsicus","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus devetaki","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus divergens","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus excisus","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus flavomaculatus auriculatus","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus flavomaculatus flavomaculatus","16.03","0.338",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus flavomaculatus hebraeus","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus flavostictus","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus francavillensis","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus ichnusa","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus ierapetra adana","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus ierapetra anatolica","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus ierapetra dirfis","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus ierapetra ierapetra","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus ierapetra ikaria","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus ierapetra isparta","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus ierapetra kalliope","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus ierapetra septentrionalis","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus ierapetra slovenica","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus intricatus","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus irroratus","16.24","0.782",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus kingi","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus malickyi","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus mazdakus","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus milikuri","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus morettii","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus mortoni","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus pirisinui","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus radaukles","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus schmidi","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus segregatus","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus telifer","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus tenerifensis","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus terrai","","",""
"Trichoptera","POLYCENTROPODIDAE","POLYCENTROPODINAE","Polycentropus yuecelcaglari","","",""
"Trichoptera","POLYCENTROPODIDAE","PSEUDONEURECLIPSINAE","Pseudoneureclipsis graograman","","",""
"Trichoptera","POLYCENTROPODIDAE","PSEUDONEURECLIPSINAE","Pseudoneureclipsis gudulensis","","",""
"Trichoptera","POLYCENTROPODIDAE","PSEUDONEURECLIPSINAE","Pseudoneureclipsis lusitanicus","","",""
"Trichoptera","PSYCHOMYIIDAE","PADUNIELLINAE","Paduniella uralensis","","",""
"Trichoptera","PSYCHOMYIIDAE","PADUNIELLINAE","Paduniella vandeli","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Lype auripilis","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Lype phaeopa","17.03","0.749",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Lype reducta","15.94","0.836",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Psychomyia ctenophora","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Psychomyia dadayensis","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Psychomyia fragilis","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Psychomyia klapaleki","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Psychomyia mengenensis","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Psychomyia pusilla","17.66","1.441",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes adjarica","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes agaricinus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes alepochori","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes algiricus algiricus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes algiricus hispaniae","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes aligi","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes amtkela","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes anemoessa","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes antonioi","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes apuanorum","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes aravil","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes archilochos","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes arcuatus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes aspoeckae","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes assimilis","15.5","1.18",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes baenai","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes beysehirensis","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes braueri","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes bruttius","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes canariensis","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes caputaquae","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes cinereus cinereus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes cinereus sardonius","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes conjuncta","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes cortensis","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes curvatus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes dificilis","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes dives cantabricus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes dives consiglioi","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes dives dives","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes erato","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes fiumaltoensis","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes foedella","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes griseus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes gueneyensis","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes horstaspoecki","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes janssensi","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes kadiellus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes karadere","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes kemerensis","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes kimminsi","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes kypselos","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes locuples","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes luscinia","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes maclachlani","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes maculicornis","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes makedonicus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes manni","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes maroccanus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes megalopompos","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes merula","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes negevianus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes nehirae","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes oyae","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes pallidulus","15.89","1.288",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes petaludes","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes peterressli","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes pluvialis","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes polifurcatulus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes polyhymnia","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes popovi","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes portolafia","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes raina","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes rauschi marmaris","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes rauschi rauschi","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes reisseri","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes rethimnon","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes rostocki","14.29","5.021",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes sancta","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes sarisa","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes serifos","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes sylvia","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes turbulentus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes unicolor","17.23","1.808",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes unidentatus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes valvatus","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes waeneri marae","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes waeneri pollensa","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes waeneri waeneri","18.13","1.772",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes yuecelaskini","","",""
"Trichoptera","PSYCHOMYIIDAE","PSYCHOMYIINAE","Tinodes zelleri","","",""
"Trichoptera","PTILOCOLEPIDAE","PTILOCOLEPINAE","Ptilocolepus colchicus","","",""
"Trichoptera","PTILOCOLEPIDAE","PTILOCOLEPINAE","Ptilocolepus dilatatus","","",""
"Trichoptera","PTILOCOLEPIDAE","PTILOCOLEPINAE","Ptilocolepus extensus","","",""
"Trichoptera","PTILOCOLEPIDAE","PTILOCOLEPINAE","Ptilocolepus granulatus granulatus","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Philocrena trialetica","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila abchasica","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila aberrans","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila adjuncta","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila albardana","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila angelieri","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila aphrodite","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila appennina","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila aquitanica aquitanica","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila aquitanica carpathica","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila arcangelina","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila arhaviensis","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila armeniaca","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila arties","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila aurata","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila bacurianica","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila balcanica","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila biegelmeieri","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila bonaparti","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila borcka","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila bosnica","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila braaschi","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila brevifurcata","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila cabrankensis","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila cibinensis","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila clavalis","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila confinium","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila cupressorum","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila denticulifera","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila diakoftensis","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila doehleri","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila dorsalis acutidens","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila dorsalis albarracina","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila dorsalis dorsalis","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila dorsalis nevada","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila dorsalis pantinii","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila dorsalis persimilis","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila dorsalis plitvicensis","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila eatoni","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila evoluta","16.1","1.541",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila fagarashiensis","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila fasciata aliena","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila fasciata denticulata","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila fasciata fasciata","14.8","1.195",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila fasciata kykladica","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila fasciata mysica","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila ferox","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila fischeri","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila flava","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila foliacea","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila fonticola","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila forcipulata","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila fragariae","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila furcifera","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila glareosa","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila gorgitensis","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila gudrunae","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila hartigi","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila hirticornis","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila intermedia","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila isparta","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila italica ilvana","","",""
"Trichoptera","RHYACOPHILIDAE","[Fam:RHYACOPHILIDAE]","Rhyacophila italica italica","","",""
